"dept_code","activity_code","so_num","pa_last_year_2","pa_last_year"
"FO","LJK00",1,21492617.25,21022699.82
"FO","LJK00",2,1248251.79,1291608.85
"FO","LJK00",3,295827.39,307662.89
"FO","LJK00",4,1955068.61,3474556.15
"FO","LJK00",5,165008.91,54644.14
"FO","LJK00",6,194593.18,196823.80
"FO","LJK00",7,1002244.12,742386.12
"FO","LJK00",9,1750354.56,3726924.62
"FO","LJK00",10,81984.01,76308.35
"FO","LJK00",12,14835.32,113499.27
"FO","LJL00",1,10347836.87,10221359.01
"FO","LJL00",2,423793.10,572573.47
"FO","LJL00",3,198784.20,4417.62
"FO","LJL00",4,317821.18,389403.25
"FO","LJL00",5,31389.02,22963.62
"FO","LJL00",6,31663.75,29822.98
"FO","LJL00",7,2748597.74,2172917.29
"FO","LJL00",9,882391.99,4691921.58
"FO","LJL00",10,105000.00,15000.00
"FO","LJL00",12,-9880.91,37665.69
"FORDQ","BNI00",1,12706909.33,12432596.37
"FORDQ","BNI00",2,389855.37,379511.81
"FORDQ","BNI00",3,64064.33,84223.82
"FORDQ","BNI00",4,2167446.79,1643494.56
"FORDQ","BNI00",5,70348.03,98986.70
"FORDQ","BNI00",6,9128.96,9013.51
"FORDQ","BNI00",7,42503.83,49291.08
"FORDQ","BNI00",9,73318.72,8873.54
"FORDQ","BNI00",10,132054175.00,161139880.00
"FORDQ","BNI00",12,-837.81,469815.25
"FORDQ","BNJ00",1,2117818.23,2205181.31
"FORDQ","BNJ00",2,65020.64,64066.13
"FORDQ","BNJ00",3,10677.40,14128.18
"FORDQ","BNJ00",4,41763.70,43094.52
"FORDQ","BNJ00",5,11724.64,16728.42
"FORDQ","BNJ00",6,1521.50,1518.93
"FORDQ","BNJ00",7,7084.00,8300.78
"FORDQ","BNJ00",9,12219.79,1493.74
"FORDQ","BNJ00",10,31342316.00,32842936.00
"FORDQ","BNJ00",12,-139.61,695.55
"FORDQ","BNK00",1,4764709.56,5130896.75
"FORDQ","BNK00",2,136813.88,143123.22
"FORDQ","BNK00",3,22325.43,30086.20
"FORDQ","BNK00",4,91440.05,95484.96
"FORDQ","BNK00",5,24515.20,36361.20
"FORDQ","BNK00",6,3181.32,3276.04
"FORDQ","BNK00",7,15531.95,17869.85
"FORDQ","BNK00",9,25550.45,3212.18
"FORDQ","BNK00",10,55097081.00,80442860.00
"FORDQ","BNK00",12,-291.94,1221.60
"FORDQ","ISC00",1,13692204.73,13264647.27
"FORDQ","ISC00",2,378232.58,396880.22
"FORDQ","ISC00",3,202483.94,316090.76
"FORDQ","ISC00",4,2438456.73,2772956.95
"FORDQ","ISC00",5,494132.70,472451.46
"FORDQ","ISC00",6,13891.18,6390.41
"FORDQ","ISC00",7,81855.46,160919.96
"FORDQ","ISC00",9,522789.16,1127737.77
"FORDQ","ISC00",12,5177.88,16336.51
"FTRAC","BNG00",1,15096994.21,16346600.77
"FTRAC","BNG00",2,443218.89,534878.98
"FTRAC","BNG00",3,96816.03,189278.34
"FTRAC","BNG00",4,3560266.52,3936527.54
"FTRAC","BNG00",5,2962637.75,5417110.74
"FTRAC","BNG00",6,308903.24,158632.68
"FTRAC","BNG00",7,141511.20,152933.52
"FTRAC","BNG00",9,2365709.08,318471.30
"FTRAC","BNG00",12,-2803.73,29890.35
"FTRAC","BNH00",1,17139874.85,15516072.99
"FTRAC","BNH00",2,593427.91,594174.95
"FTRAC","BNH00",3,114456.30,105747.06
"FTRAC","BNH00",4,973902.88,854966.65
"FTRAC","BNH00",5,2609703.36,2743180.33
"FTRAC","BNH00",6,309270.21,153915.53
"FTRAC","BNH00",7,154547.81,175959.72
"FTRAC","BNH00",9,185816.86,208234.50
"FTRAC","BNH00",12,111.89,792.18
"FTRAC","ISC00",1,6598274.88,6692405.49
"FTRAC","ISC00",2,108773.98,84432.63
"FTRAC","ISC00",3,93147.94,92215.61
"FTRAC","ISC00",4,792517.86,747905.94
"FTRAC","ISC00",5,167996.00,244681.31
"FTRAC","ISC00",6,22410.37,31296.29
"FTRAC","ISC00",7,42607.57,39016.90
"FTRAC","ISC00",9,81068.34,48596.27
"FTRAC","ISC00",12,-8771.03,-11393.75
"GG","AKC00",1,11227997.77,11425576.65
"GG","AKC00",2,1015432.13,1146112.13
"GG","AKC00",3,444067.12,614593.45
"GG","AKC00",4,1333545.02,1254805.85
"GG","AKC00",5,52999.87,64143.62
"GG","AKC00",6,4200.42,11426.96
"GG","AKC00",7,936630.48,846305.85
"GG","AKC00",9,360188.27,12663.03
"GG","AKC00",10,560185.50,567469.20
"GG","AKC00",12,85712.45,53551.94
"GG","ISC00",1,4283011.53,3805010.24
"GG","ISC00",2,464197.98,475503.18
"GG","ISC00",3,78687.11,72641.78
"GG","ISC00",4,786245.81,968833.93
"GG","ISC00",5,306597.27,335018.47
"GG","ISC00",6,5806.40,4536.42
"GG","ISC00",7,109652.04,79847.45
"GG","ISC00",9,247444.90,329063.35
"GG","ISC00",12,15489.55,595981.90
"GSC","AZA00",1,171668970.10,162356069.88
"GSC","AZA00",2,3114519.88,3328091.07
"GSC","AZA00",3,416995.96,328876.51
"GSC","AZA00",4,73535972.60,61382378.36
"GSC","AZA00",5,1746167.27,835441.32
"GSC","AZA00",6,107800.09,64396.72
"GSC","AZA00",7,143469752.58,136956978.70
"GSC","AZA00",9,394533.45,306348.02
"GSC","AZA00",12,5360812.09,6629234.52
"GSC","AZA00",21,-154383845.48,-146738564.60
"GSC","AZA00",22,-93874146.98,-87455973.61
"GSC","AZN00",1,133578633.20,162035574.85
"GSC","AZN00",2,4410536.66,6731964.68
"GSC","AZN00",3,764849.13,1164147.66
"GSC","AZN00",4,119004664.37,88404952.68
"GSC","AZN00",5,4209643.95,2636806.59
"GSC","AZN00",6,428891.05,2169165.16
"GSC","AZN00",7,664553.39,952563.66
"GSC","AZN00",9,1002514.18,882439.35
"GSC","AZN00",12,1348011.39,2573879.13
"GSC","AZN00",21,-129873078.48,-1029.47
"GSC","AZN00",22,-6584325.61,-132148232.93
"GSC","BEQ00",1,362191052.15,369691836.43
"GSC","BEQ00",2,13983709.24,15893435.27
"GSC","BEQ00",3,14992495.38,4055860.08
"GSC","BEQ00",4,1269653775.12,1418125341.00
"GSC","BEQ00",5,1178512164.62,1143501479.23
"GSC","BEQ00",6,907812708.83,1146463113.97
"GSC","BEQ00",7,90381931.56,90989837.70
"GSC","BEQ00",8,280170002.24,427275810.44
"GSC","BEQ00",9,56139478.96,91799239.24
"GSC","BEQ00",10,310.46,31455045.23
"GSC","BEQ00",12,494149991.89,433050078.91
"GSC","BEQ00",21,-140838794.99,-114666730.21
"GSC","BEQ00",22,-2414843714.21,-2598644013.27
"GSC","BEU00",1,26970306.51,25701244.11
"GSC","BEU00",2,36878697.26,29473326.45
"GSC","BEU00",3,2192821.22,2846976.79
"GSC","BEU00",4,6868643.38,8720194.61
"GSC","BEU00",5,254479.93,577539.01
"GSC","BEU00",6,292480.26,353063.14
"GSC","BEU00",7,2888640.00,2037187.31
"GSC","BEU00",9,98980.28,750827.50
"GSC","BEU00",12,53621390.12,53398099.67
"GSC","BEU00",21,-18500.00,-23000.00
"GSC","BEU00",22,-20139357.79,-19343882.44
"GSC","BEW00",1,113420313.94,109769345.50
"GSC","BEW00",2,1070037.36,1344080.13
"GSC","BEW00",3,322368.73,278947.67
"GSC","BEW00",4,36969868.11,44818110.60
"GSC","BEW00",5,8072414.89,5753943.99
"GSC","BEW00",6,304459.64,287117.73
"GSC","BEW00",7,144675.90,136249.10
"GSC","BEW00",9,135191.86,436581.34
"GSC","BEW00",12,57942785.77,54327253.97
"GSC","BEW00",21,-1319606.35,-1323761.18
"GSC","BEW00",22,-165763242.19,-162881001.91
"GSC","BEX00",1,38164366.09,52501258.88
"GSC","BEX00",2,10509509.99,11684774.41
"GSC","BEX00",3,8479554.05,9391441.35
"GSC","BEX00",4,37337377.78,52168982.12
"GSC","BEX00",5,19739491.03,23491251.93
"GSC","BEX00",6,1265527.62,1316672.51
"GSC","BEX00",7,213381.54,364863.01
"GSC","BEX00",9,5231891.10,4528254.47
"GSC","BEX00",12,1577175.00,5899279.22
"GSC","BEX00",21,-7811517.31,-20210509.16
"GSC","BEX00",22,-90169048.01,-109663615.12
"GSC","BEY00",1,3036684.06,2469352.33
"GSC","BEY00",2,41752.22,35765.99
"GSC","BEY00",3,63399.47,97505.88
"GSC","BEY00",4,622642.70,572527.51
"GSC","BEY00",5,23589.56,22058.93
"GSC","BEY00",6,514.79,10598.25
"GSC","BEY00",7,14326.65,14437.45
"GSC","BEY00",9,20324.63,30796.91
"GSC","BEY00",12,6774.48,4787.53
"GSC","CUA00",1,30967519.34,30527682.33
"GSC","CUA00",2,607854.10,752554.44
"GSC","CUA00",3,13968.26,11014.94
"GSC","CUA00",4,9092609.72,6872176.90
"GSC","CUA00",5,943724.87,961386.27
"GSC","CUA00",6,59793.24,149562.02
"GSC","CUA00",7,240569.42,274543.32
"GSC","CUA00",9,126819.35,215498.34
"GSC","CUA00",12,906282.37,2230619.95
"GSC","CUA00",21,-989377.40,-922239.12
"GSC","CUA00",22,-21696399.66,-22757439.07
"GSC","ISC00",1,249762633.19,253433349.07
"GSC","ISC00",2,2351248.77,3211264.05
"GSC","ISC00",3,716401.13,2207322.26
"GSC","ISC00",4,106484302.04,128732640.53
"GSC","ISC00",5,12667140.51,11738079.99
"GSC","ISC00",6,4040773.93,1901864.11
"GSC","ISC00",7,1841330.03,1816091.48
"GSC","ISC00",9,10319244.13,19504906.59
"GSC","ISC00",12,409073.62,2345140.00
"GSC","ISC00",21,-173.40,-5993.00
"GSC","ISC00",22,-157942730.11,-162328088.13
"H","AKR00",1,60466327.37,61611235.19
"H","AKR00",2,1226664.94,879903.79
"H","AKR00",3,732027.90,871379.99
"H","AKR00",4,17186464.92,13523756.28
"H","AKR00",5,307496.24,472396.09
"H","AKR00",6,760714.24,1063890.38
"H","AKR00",7,3177323.58,3771913.68
"H","AKR00",8,0.00,9751.45
"H","AKR00",9,3582583.65,2002444.28
"H","AKR00",12,119807.42,655541.53
"H","AKS00",1,45753390.96,46426715.84
"H","AKS00",2,482647.41,440329.47
"H","AKS00",3,65083.57,142770.07
"H","AKS00",4,1692770.45,1616002.48
"H","AKS00",5,148220.40,159831.09
"H","AKS00",6,60126.43,56394.34
"H","AKS00",7,242403.37,256884.40
"H","AKS00",9,713021.35,1006212.16
"H","AKS00",12,70939.85,411646.79
"H","AKS00",21,-7868569.50,-7894839.97
"H","AKS00",22,0.00,-262.00
"H","AKU00",1,148416243.59,151621817.71
"H","AKU00",2,20744073.10,26355315.47
"H","AKU00",3,323248.51,236031.32
"H","AKU00",4,44429522.91,50141828.33
"H","AKU00",5,679224.31,733771.23
"H","AKU00",6,1253416.44,1115615.46
"H","AKU00",7,14865095.65,15717932.10
"H","AKU00",9,2361581.38,2629949.25
"H","AKU00",10,659852641.02,694651344.60
"H","AKU00",12,-133865.93,2163901.99
"H","AKU00",21,-4731364.49,-4799479.64
"H","AKU00",22,-18258.26,1061.82
"H","AKZ00",1,45099044.65,51613270.48
"H","AKZ00",2,1333444.12,1695672.58
"H","AKZ00",3,2543520.68,4090542.64
"H","AKZ00",4,7193709.07,7655387.82
"H","AKZ00",5,95959.17,204005.12
"H","AKZ00",6,166563.66,338511.37
"H","AKZ00",7,1238547.75,1889003.18
"H","AKZ00",8,0.00,3445.04
"H","AKZ00",9,1250503.25,2948843.47
"H","AKZ00",10,25467729.00,22793236.46
"H","AKZ00",12,61272.40,1634832.80
"H","ALA00",1,17302530.55,15430146.79
"H","ALA00",2,551851.94,487397.90
"H","ALA00",3,98982.39,179234.25
"H","ALA00",4,11204655.31,11196630.27
"H","ALA00",5,58322.55,62258.85
"H","ALA00",6,90129.27,44258.64
"H","ALA00",7,531435.45,1053991.09
"H","ALA00",9,61310.16,111675.93
"H","ALA00",12,5411.63,-236820.04
"H","ALA00",21,-1780365.58,-1479012.94
"H","ALA00",22,-12864064.07,-13261109.07
"H","BMA00",1,19395119.43,18513018.25
"H","BMA00",2,250236.15,179815.16
"H","BMA00",3,108671.48,105819.45
"H","BMA00",4,1644785.59,1181748.47
"H","BMA00",5,138079.77,133782.75
"H","BMA00",6,6652.27,9147.75
"H","BMA00",7,62423.80,60004.14
"H","BMA00",9,64499.71,72492.56
"H","BMA00",10,307278170.59,306720327.07
"H","BMA00",12,631545.31,2478778.03
"H","BMD00",1,188870985.10,194686875.50
"H","BMD00",2,2718013.75,2152043.12
"H","BMD00",3,1527801.43,1097099.01
"H","BMD00",4,14866111.17,11961867.86
"H","BMD00",5,793081.50,937467.00
"H","BMD00",6,676599.01,1288165.36
"H","BMD00",7,1970698.92,3609995.92
"H","BMD00",8,0.00,12819.58
"H","BMD00",9,1850949.39,3966147.80
"H","BMD00",10,8580000.00,8755000.00
"H","BMD00",12,1571075.40,2828047.65
"H","BMD00",21,-77782843.48,-81825540.69
"H","BMD00",22,-850.00,-200.00
"H","BME00",1,51267471.56,51901677.79
"H","BME00",2,576458.43,789388.00
"H","BME00",3,1684590.52,2943941.77
"H","BME00",4,2815809.48,2731121.71
"H","BME00",5,144419.68,136578.24
"H","BME00",6,585467.85,1641682.20
"H","BME00",7,3139293.42,4826179.86
"H","BME00",8,0.00,20088.46
"H","BME00",9,3744766.13,3716759.29
"H","BME00",12,-16881.81,372400.76
"H","CFA00",1,30064979.48,29801273.71
"H","CFA00",2,495272.91,633051.83
"H","CFA00",3,129984.83,236941.01
"H","CFA00",4,2254510.49,1241642.91
"H","CFA00",5,259174.68,84634.66
"H","CFA00",6,248870.81,316172.33
"H","CFA00",7,394669.47,715023.79
"H","CFA00",8,0.00,1523.22
"H","CFA00",9,634486.66,716056.49
"H","CFA00",12,31141.71,401913.87
"H","ISC00",1,205014101.83,192475321.96
"H","ISC00",2,2776610.41,3093131.55
"H","ISC00",3,2905045.86,3023380.56
"H","ISC00",4,71164971.23,77282821.34
"H","ISC00",5,12089996.89,12738968.58
"H","ISC00",6,13030534.00,9420309.33
"H","ISC00",7,8921919.09,1331619.14
"H","ISC00",8,9271907.75,733229.12
"H","ISC00",9,5071898.69,8420786.66
"H","ISC00",12,1461980.99,4983191.04
"H","ISC00",21,-7467514.05,-7472876.88
"H","ISC00",22,-2555851.55,-2294497.21
"H","LJR00",1,716049.06,899436.11
"H","LJR00",2,23137.66,30147.32
"H","LJR00",3,1169.37,1267.25
"H","LJR00",4,80584.66,103324.73
"H","LJR00",6,280.34,0.00
"H","LJR00",7,211.18,818.12
"H","LJR00",9,0.00,429.00
"H","LJR00",10,36399999.00,36400000.00
"H","LJR00",12,0.00,261.93
"H","LJS00",1,18017513.60,16966270.56
"H","LJS00",2,1082324.34,1184266.65
"H","LJS00",3,83601.49,102194.19
"H","LJS00",4,1919790.47,1391770.29
"H","LJS00",5,206724.50,224726.58
"H","LJS00",6,453263.82,856630.79
"H","LJS00",7,1553014.09,2751404.48
"H","LJS00",8,0.00,10795.65
"H","LJS00",9,2419000.94,1290126.77
"H","LJS00",12,26208.58,143320.85
"H","LJS00",21,-4735434.28,-4874985.31
"H","LJS00",22,-154982.07,-179947.83
"H","LJT00",1,37254603.55,39103967.74
"H","LJT00",2,213226613.38,247472145.25
"H","LJT00",3,22888.96,35245.60
"H","LJT00",4,299565884.00,325656552.44
"H","LJT00",5,117085.39,103841.52
"H","LJT00",6,48980.13,80846.09
"H","LJT00",7,482000452.88,516575257.89
"H","LJT00",9,25281173.89,31353593.64
"H","LJT00",10,200370250.77,210429938.49
"H","LJT00",12,59648.95,522518.48
"H","LJT00",21,-119217600.49,-119701641.26
"H","LJU00",1,22655726.39,17034366.22
"H","LJU00",2,1111696.90,1114275.21
"H","LJU00",3,24063.01,57585.90
"H","LJU00",4,3926500.67,3981589.67
"H","LJU00",5,182637.03,195014.20
"H","LJU00",6,650061.03,946945.27
"H","LJU00",7,3573074.59,3519875.70
"H","LJU00",8,0.00,168500.00
"H","LJU00",9,2464746.06,2489422.59
"H","LJU00",10,637662686.35,752135571.37
"H","LJU00",12,25132.33,242904.98
"HC","AVA00",1,128968812.45,144327062.86
"HC","AVA00",2,3073460.60,3773170.47
"HC","AVA00",3,186498.83,207499.44
"HC","AVA00",4,14295613.25,16288512.42
"HC","AVA00",5,5146518.07,5245153.55
"HC","AVA00",6,3023400.54,3323251.10
"HC","AVA00",7,3584943.53,4027579.97
"HC","AVA00",9,10014048.88,9303218.63
"HC","AVA00",10,52894.15,44978.00
"HC","AVA00",12,-3031186.91,895643.91
"HC","AVA00",21,-570877.49,-4176583.01
"HC","AVA00",22,0.00,-16189526.88
"HC","AVB00",1,189436213.84,192301517.82
"HC","AVB00",2,29834143.53,38176772.84
"HC","AVB00",3,4913772.72,8148435.07
"HC","AVB00",4,5946995.57,10300762.87
"HC","AVB00",5,12298622.74,13142950.51
"HC","AVB00",6,1695885.37,1309601.79
"HC","AVB00",7,2885762.23,6120560.08
"HC","AVB00",9,7442162.95,7199709.88
"HC","AVB00",10,959139.19,932376.16
"HC","AVB00",12,4215648.27,1517399.05
"HC","AVB00",21,-51416.92,-461260.52
"HC","AVB00",22,10313.00,-864387.64
"HRSD","AMP00",1,181496280.58,184245881.61
"HRSD","AMP00",2,2247544.88,2296417.40
"HRSD","AMP00",3,716595.84,629562.31
"HRSD","AMP00",4,40779652.34,44290876.69
"HRSD","AMP00",5,295333.77,380065.82
"HRSD","AMP00",6,17293.73,66749.69
"HRSD","AMP00",7,424517.26,387630.12
"HRSD","AMP00",9,260512.23,165925.07
"HRSD","AMP00",10,25106007.60,20675830.68
"HRSD","AMP00",12,527571.50,330283.05
"HRSD","AMP00",21,-49411508.73,-46778463.18
"HRSD","AMP00",22,-78740625.38,-78992935.40
"HRSD","AMQ00",1,29923146.88,29033617.39
"HRSD","AMQ00",2,561082.05,764269.65
"HRSD","AMQ00",3,237624.90,190155.01
"HRSD","AMQ00",4,105011818.81,113671926.29
"HRSD","AMQ00",5,65597.67,61892.73
"HRSD","AMQ00",6,901.58,2815.98
"HRSD","AMQ00",7,66553.30,55037.10
"HRSD","AMQ00",9,32189.61,38975.14
"HRSD","AMQ00",10,2181534518.48,2531239330.45
"HRSD","AMQ00",12,172085568.09,175109408.99
"HRSD","BJJ00",1,696812874.41,728492857.24
"HRSD","BJJ00",2,26655250.89,57663115.99
"HRSD","BJJ00",3,23071743.90,17956700.54
"HRSD","BJJ00",4,217401704.33,217243801.10
"HRSD","BJJ00",5,1344871.37,58889975.38
"HRSD","BJJ00",6,981031.46,1363079.77
"HRSD","BJJ00",7,1863751.53,2341178.63
"HRSD","BJJ00",9,2630484.46,2001226.82
"HRSD","BJJ00",10,1379296127.22,1636861777.46
"HRSD","BJJ00",12,956646.32,11465517.54
"HRSD","BJJ00",22,-763855428.70,-894751747.50
"HRSD","BJK00",1,334880299.28,360094821.16
"HRSD","BJK00",2,14468390.86,16118531.34
"HRSD","BJK00",3,1523749.06,2261732.70
"HRSD","BJK00",4,15375242.84,21660666.87
"HRSD","BJK00",5,140037.42,28909169.35
"HRSD","BJK00",6,436381.58,355742.63
"HRSD","BJK00",7,894444.05,945269.91
"HRSD","BJK00",9,2157933.50,782704.92
"HRSD","BJK00",10,45918119728.38,48701925148.48
"HRSD","BJK00",12,1055554.75,-3123635.82
"HRSD","BJK00",21,-180643772.00,-212371393.00
"HRSD","BKC00",1,26043913.80,27549012.19
"HRSD","BKC00",2,1257193.33,1848352.45
"HRSD","BKC00",3,4370535.44,187019.92
"HRSD","BKC00",4,1129399.29,2603732.07
"HRSD","BKC00",5,59655.73,420539.50
"HRSD","BKC00",6,35868.56,40645.94
"HRSD","BKC00",7,100563.22,161821.96
"HRSD","BKC00",9,87749.09,152698.59
"HRSD","BKC00",10,8928003644.28,2206824331.24
"HRSD","BKC00",12,12344.12,-30778.76
"HRSD","DAA00",1,33879711.21,29742850.46
"HRSD","DAA00",2,1304854.82,913785.86
"HRSD","DAA00",3,102670.25,53080.85
"HRSD","DAA00",4,25018515.90,24364176.89
"HRSD","DAA00",5,1331209.74,9228755.13
"HRSD","DAA00",6,77038.33,61656.08
"HRSD","DAA00",7,225176.12,158503.42
"HRSD","DAA00",9,196033.97,79811.29
"HRSD","DAA00",12,-6569176.13,-6618901.67
"HRSD","DAA00",21,-821876.95,-339610.34
"HRSD","DAA00",22,-5484921.14,-6771131.05
"HRSD","DAB00",1,122513073.01,117195666.62
"HRSD","DAB00",2,731460.29,721313.80
"HRSD","DAB00",3,1077268.18,1177655.55
"HRSD","DAB00",4,1875367.98,938575.65
"HRSD","DAB00",5,246560.59,222748.29
"HRSD","DAB00",6,406397.31,357427.39
"HRSD","DAB00",7,466200.12,464996.91
"HRSD","DAB00",9,264244.38,175001.71
"HRSD","DAB00",10,-250.00,0.00
"HRSD","DAB00",12,5859732.18,5850651.45
"HRSD","DAB00",22,-115997738.25,-109468786.37
"HRSD","ISC00",1,392608629.84,413907472.79
"HRSD","ISC00",2,8682962.64,9523662.45
"HRSD","ISC00",3,35501178.63,41363610.56
"HRSD","ISC00",4,206813355.76,214693484.34
"HRSD","ISC00",5,214552026.12,116142162.96
"HRSD","ISC00",6,3526052.86,4324287.38
"HRSD","ISC00",7,4558746.90,3033575.93
"HRSD","ISC00",9,25521410.90,27850892.40
"HRSD","ISC00",12,715361.88,45828188.39
"HRSD","ISC00",21,-104450950.00,-85537097.00
"HRSD","ISC00",22,-526608397.89,-495381633.09
"IDRC","AJS00",12,183478242.00,147474006.00
"IJC","AJU00",1,2888047.27,2945206.36
"IJC","AJU00",2,320086.19,437170.74
"IJC","AJU00",3,37612.99,35161.24
"IJC","AJU00",4,1376563.65,1435835.49
"IJC","AJU00",5,139314.13,71341.81
"IJC","AJU00",6,0.00,2489.89
"IJC","AJU00",7,10382.65,8919.37
"IJC","AJU00",9,27398.02,25926.12
"IJC","AJU00",12,6554.00,4181.00
"IJC","AJV00",1,885438.43,793249.93
"IJC","AJV00",2,136887.66,189236.32
"IJC","AJV00",3,1092.29,28966.32
"IJC","AJV00",4,430367.82,144122.75
"IJC","AJV00",5,326420.82,269906.72
"IJC","AJV00",6,0.00,4941.00
"IJC","AJV00",7,19221.33,31669.60
"IJC","AJV00",9,13741.50,22298.44
"IJC","AJV00",12,-405.98,0.00
"INAC","AFA00",12,0.00,50000000.00
"INAC","ANC00",1,24163168.21,35243460.54
"INAC","ANC00",2,1140278.76,1984057.93
"INAC","ANC00",3,3909.67,20834.55
"INAC","ANC00",4,2169045.30,3668269.61
"INAC","ANC00",5,54636.70,66923.59
"INAC","ANC00",6,117517.43,80590.92
"INAC","ANC00",7,77994.96,145360.64
"INAC","ANC00",9,16960.71,439310.01
"INAC","ANC00",10,1263209664.79,1850771322.77
"INAC","ANC00",12,3260530.67,1251517.47
"INAC","ANG00",1,25175606.16,27344902.46
"INAC","ANG00",2,411452.28,752576.26
"INAC","ANG00",3,14277.05,21159.75
"INAC","ANG00",4,6697090.49,7827376.68
"INAC","ANG00",5,76807.41,64692.69
"INAC","ANG00",6,0.00,12656.91
"INAC","ANG00",7,194572.81,364827.55
"INAC","ANG00",9,202098.03,22611.96
"INAC","ANG00",10,1772355579.92,2107905436.03
"INAC","ANG00",12,7000.02,2196572.01
"INAC","ANL00",1,36549905.37,35477828.58
"INAC","ANL00",2,1857879.94,1800346.79
"INAC","ANL00",3,25856.20,68697.40
"INAC","ANL00",4,672890.62,582366.82
"INAC","ANL00",5,75307.20,159845.58
"INAC","ANL00",6,1291.38,60138.80
"INAC","ANL00",7,78524.04,77662.82
"INAC","ANL00",9,33397.02,25736.79
"INAC","ANL00",10,382768512.69,409444790.11
"INAC","ANL00",12,94519.08,426566.54
"INAC","ANM00",1,18010491.17,19600765.76
"INAC","ANM00",2,528530.75,552874.37
"INAC","ANM00",3,233159.62,212660.59
"INAC","ANM00",4,3285443.37,3417413.58
"INAC","ANM00",5,18619.81,4426.28
"INAC","ANM00",6,935.45,0.00
"INAC","ANM00",7,106931.43,121721.62
"INAC","ANM00",9,172034.40,43283.78
"INAC","ANM00",10,7202582.10,8641526.29
"INAC","ANM00",12,5601.79,338875.63
"INAC","ANO00",1,7960828.74,9482157.87
"INAC","ANO00",2,715100.75,1283101.43
"INAC","ANO00",3,22189.07,83580.38
"INAC","ANO00",4,2590778.46,2903989.15
"INAC","ANO00",5,85272.05,90348.55
"INAC","ANO00",6,4012.01,3487.57
"INAC","ANO00",7,89331.79,93134.45
"INAC","ANO00",9,43697.50,69901.80
"INAC","ANO00",10,135943958.27,143442924.94
"INAC","ANO00",12,11451.07,176081.15
"INAC","ANP00",1,27762109.44,27698234.25
"INAC","ANP00",2,2603827.55,2444948.76
"INAC","ANP00",3,47439.78,77148.69
"INAC","ANP00",4,99274908.11,91638607.60
"INAC","ANP00",5,790747.17,1410666.76
"INAC","ANP00",6,37801.64,10053.43
"INAC","ANP00",7,162348.52,125545.25
"INAC","ANP00",9,48319.45,104699.43
"INAC","ANP00",10,48872994.04,43899199.92
"INAC","ANP00",12,986737.91,2509064.94
"INAC","ANR00",1,13937452.65,14715934.77
"INAC","ANR00",2,2225171.60,787252.54
"INAC","ANR00",3,83575.44,10988.54
"INAC","ANR00",4,1058594.18,1103269.52
"INAC","ANR00",5,75538.39,19672.61
"INAC","ANR00",6,0.00,170.94
"INAC","ANR00",7,35989.63,37662.63
"INAC","ANR00",9,3216.60,54223.58
"INAC","ANR00",10,1749934296.69,1863801886.23
"INAC","ANR00",12,9335.10,105055.36
"INAC","CEA00",1,1203550.33,1286466.40
"INAC","CEA00",2,64521.16,77378.99
"INAC","CEA00",3,0.00,6695.50
"INAC","CEA00",4,65903.17,204197.26
"INAC","CEA00",5,2386.33,16845.94
"INAC","CEA00",7,753.75,1401.70
"INAC","CEA00",10,48999433.33,47798334.50
"INAC","CEA00",12,250.00,23184.70
"INAC","CKA00",1,37110033.88,38744339.16
"INAC","CKA00",2,1806957.97,2579549.77
"INAC","CKA00",3,62848.54,47946.53
"INAC","CKA00",4,5513823.77,4041530.47
"INAC","CKA00",5,43745.91,96807.76
"INAC","CKA00",6,91647.21,92857.22
"INAC","CKA00",7,138826.46,126177.60
"INAC","CKA00",9,109014.01,60368.58
"INAC","CKA00",10,131854306.66,520170482.24
"INAC","CKA00",12,265194.95,557138.16
"INAC","CKB00",1,7642794.99,7921188.92
"INAC","CKB00",2,817666.09,949878.85
"INAC","CKB00",3,32183.30,67478.22
"INAC","CKB00",4,1769099.64,1889066.11
"INAC","CKB00",5,108793.81,156329.42
"INAC","CKB00",6,195.00,329.54
"INAC","CKB00",7,74588.68,62889.85
"INAC","CKB00",9,10369.73,26329.53
"INAC","CKB00",10,787628159.47,839905975.42
"INAC","CKB00",12,260083863.65,1619279.52
"INAC","CKC00",1,4467409.73,3069796.79
"INAC","CKC00",2,42348.36,62944.25
"INAC","CKC00",3,28.00,472.00
"INAC","CKC00",4,553346.39,327541.37
"INAC","CKC00",5,0.00,3903.24
"INAC","CKC00",7,14617.16,23738.83
"INAC","CKC00",9,2963.13,300.00
"INAC","CKC00",10,35474312.39,43657735.00
"INAC","CKC00",12,7605.12,26006.67
"INAC","CKD00",1,41463794.68,41073558.89
"INAC","CKD00",2,1091253.11,1678161.93
"INAC","CKD00",3,214392.46,113739.74
"INAC","CKD00",4,8713976.19,7719019.38
"INAC","CKD00",5,166061.33,163626.92
"INAC","CKD00",6,15349.57,42510.56
"INAC","CKD00",7,162866.59,135763.08
"INAC","CKD00",9,135873.03,218956.57
"INAC","CKD00",10,167111578.43,220917794.30
"INAC","CKD00",12,74103857.16,8729142.79
"INAC","CKE00",1,7183043.10,6614783.23
"INAC","CKE00",2,536343.26,599819.72
"INAC","CKE00",3,255760.90,4588.06
"INAC","CKE00",4,849467.08,823209.86
"INAC","CKE00",5,20471.54,14080.96
